N,P,K,temperature,humidity,ph,rainfall,label
83,76,87,28.25158876983094,69.66481709127432,5.087354002476969,323.03671334423973,rice
38,77,75,25.656618213316243,75.37277697981227,7.325089598464893,195.47005646727945,barley
84,34,29,27.34779617958002,80.01945085352214,8.852434301066786,317.03941931370673,maize
27,97,64,15.809252559164884,51.466975781451545,6.616848571861301,236.03640495614144,wheat
81,44,97,16.843539376981774,67.33167808976513,8.329690500958815,244.84563813814685,barley
82,47,24,26.55721683973458,75.89043480325631,7.327209055172601,133.22541224202436,maize
35,80,60,16.1912586386001,57.30784893330259,8.14392927520032,249.27846602674214,wheat
26,43,87,24.685129711873632,75.0318530441849,8.373596503066537,339.68608694079336,wheat
99,48,80,34.73150461479212,62.838736609783396,7.1813028118491795,282.57940452017135,rice
40,44,72,19.944214179761374,67.93084418367579,6.079007475734012,279.8215788138982,barley
23,91,26,15.650077939415679,77.54326790859466,5.15741652405751,104.30263729074208,maize
24,97,92,20.394449306865294,75.97350715623824,6.41026096816699,135.51269582676494,barley
94,41,40,26.52952559980031,56.72976538527508,7.663315029019888,368.2646207789105,wheat
63,89,35,25.738091558082722,55.32744328422528,8.180170346743868,106.60038012074162,wheat
28,41,43,22.141055999420963,85.82158514013877,6.738658544111718,267.98179758041323,maize
68,36,61,26.399545017282392,66.65877397800952,8.031842451533526,300.33357265495727,wheat
90,59,86,30.873043881630398,67.37186369388115,6.829646201741281,181.18915734699635,barley
48,83,67,19.24315648229273,51.28074457476054,8.69724732294766,250.19122712645822,rice
45,75,62,24.092660391393203,67.9604335666535,6.523238359617032,348.68739457185393,wheat
32,29,88,18.17326986720792,82.48215534447576,7.7701108841213395,316.2994512799886,wheat
54,42,42,23.127399745784366,63.21600047232795,6.620005430990268,209.75929094341205,maize
64,22,68,24.50703540877317,80.59395935654632,6.95546264369877,381.41927989150633,maize
44,21,71,20.226158414185864,55.33629254383709,5.171382609773076,276.3056828469877,wheat
68,25,55,33.77583003518582,65.71940553365182,4.398427738240597,283.78252001266895,rice
39,30,76,26.287903316200605,70.29615670545303,6.280945157907043,215.312045569974,barley
40,86,62,31.97739157444994,70.09635744887119,4.844816338003623,100.53156709440138,maize
79,63,30,28.8801203208103,83.02755745596978,6.452354931115355,351.95854799082036,rice
34,52,35,25.65772391942437,86.11474498722514,6.603036118516027,317.81571786405095,wheat
80,82,41,21.955863210922082,69.47814048958617,5.212524471290055,191.37445803633412,maize
85,83,96,22.94002762444417,57.447758823046286,7.403401492415335,154.18257292215918,rice
91,27,69,19.099095019238998,75.53084612000126,6.854339015056668,320.1271585343559,barley
70,96,55,20.937191903600805,66.10380071951104,8.911684403191636,101.99019710391583,barley
96,29,84,26.11419255327848,61.13853725635708,4.071484483952602,311.53464431455916,wheat
78,32,52,18.954447330978855,63.02172032450289,4.4328381942289345,384.10506869918447,barley
84,87,69,25.866499348243416,55.10085346237686,5.117343334769146,269.12690530904234,wheat
60,58,25,26.53711552193682,87.80606835701761,7.150364434528117,135.47440027965368,rice
88,97,54,31.422343505105914,62.730663181881205,6.093218100986141,349.0179925564952,barley
97,21,98,25.910265841318008,70.94198447783569,4.887496173409202,270.12039444393974,barley
53,69,34,19.31642402231052,56.44802920145828,6.442925959364294,265.5481978298743,maize
86,31,93,21.723767820249883,57.20829049178389,8.854230665787423,176.4307292196766,wheat
87,21,64,20.32261731259099,53.386357779524445,7.573925135537669,126.84372428380556,wheat
35,96,68,27.013562419819564,73.1888032247753,7.596008688034096,234.5396174251064,wheat
70,51,83,34.57302683017639,75.42830498608186,6.524609887459539,186.93017413385297,wheat
95,30,64,32.16309590358779,57.68988523080071,7.309540402397778,196.20032675305228,barley
58,77,82,25.65040342896478,68.6829893876212,6.101185530827029,312.47165364080604,maize
93,78,69,24.075369331147638,72.04433741134469,8.556281914526945,210.1111718999448,rice
58,76,63,29.050236718601056,79.48823049569545,5.6645129655588775,314.2746422450376,barley
42,70,98,21.769879610590152,69.94972437257795,4.557734718367548,230.52251981589257,wheat
49,93,70,21.229530600522597,55.845204392926895,5.030697968964869,117.44430241581372,rice
44,88,41,31.82107649910755,51.54790447633291,5.35597999886402,318.4257050542725,maize
48,81,71,20.479443973008102,71.01346123382763,7.575714146710212,236.99794893381303,rice
69,87,50,31.656319323546267,59.060115520017746,5.869247038669405,269.06449595092056,wheat
66,45,58,25.83724283341155,62.178906012685346,7.2624423753404574,272.8997949069662,maize
92,76,47,29.232710089390906,80.99065711756597,4.7425014829651175,281.17549245726605,wheat
21,42,45,25.56791112058613,59.71051519096399,4.387115038282591,235.17662421838597,barley
93,31,55,23.72760708025239,65.6307626278926,7.027171398750328,339.83518738042267,maize
73,62,87,20.987793638070865,88.76513565985555,8.175326690043045,173.0977279216536,maize
95,85,60,20.604687914299443,79.15836703730336,5.5176864470250235,240.62896805915412,barley
64,41,82,29.198554668016065,53.11725209939645,7.00253602647739,370.8092042619707,maize
23,70,75,32.86525487577269,54.45239870083142,5.79415183367801,229.36387359819932,wheat
25,75,25,25.40015329795977,67.84326202712353,7.030707489955127,210.08307102670145,wheat
80,36,95,28.02081828930271,62.50608653274792,7.699252833325479,304.11010291449566,rice
66,21,60,16.834248285888716,64.36951788621847,5.856574318853724,104.92702922607494,barley
75,22,64,22.7699206395659,51.25193356259446,7.645732279737908,111.56918984849537,wheat
42,64,42,25.131077794259195,76.4944527667798,8.452938359326218,374.33829537549826,wheat
47,95,74,25.240080322690666,80.11490685396858,8.056758076001548,285.6474589029697,rice
79,51,71,33.42596020715083,80.23568684415898,7.776428359733359,248.03659221166157,rice
91,68,63,20.58185583333057,62.39533646133711,8.431802262223416,153.26270198515408,maize
65,62,66,29.340823904115993,63.392318890921544,7.170883943938621,104.39012447638967,barley
25,64,20,23.134768162220453,65.46877759794167,7.970604168989919,347.54852208079524,wheat
26,69,61,22.62603490291634,80.2317907229205,7.842072087184913,250.2561989773192,rice
65,55,64,29.454873647570597,80.09855586641204,7.8713466633414555,362.7002108805619,maize
61,72,46,26.655378497083284,53.38601836842039,6.411604731921138,222.79361976523103,barley
69,39,38,34.5810673291718,84.67038627048544,8.726827360067805,337.4688557127729,maize
74,66,29,18.537615925915055,84.60016321526659,4.410331036118412,391.87052824599203,maize
34,70,48,19.62704254409487,75.85301234226824,6.80113240221893,298.08660391253085,rice
90,54,75,20.49720421199318,52.93112123398189,8.11971771973374,300.1037330919155,rice
42,29,88,26.055195708193605,50.34670441025624,4.942547505207579,377.7279164427833,wheat
51,93,29,21.301741189752498,70.96976306918125,4.573064184389892,389.93474863114767,maize
66,37,39,23.339493894009767,71.09758233809984,8.8213484715336,397.80114100741287,maize
55,53,87,33.543436313023534,89.9921932082024,5.907027047705402,183.75665480892076,wheat
74,62,89,29.466284970524043,66.35365945752895,6.102867095860341,237.77504008205275,maize
86,46,96,29.032149635043815,81.18978402264119,4.419888668069042,398.36562718175173,rice
83,48,28,20.66807485911341,57.10463118142023,5.385056206205121,373.7051812309391,rice
36,41,49,32.331761260506774,67.27284061821422,5.379923262189882,111.14257545438353,maize
75,82,44,34.589284376171065,63.39055985267143,5.6204563696902525,174.58233245706901,wheat
26,35,86,17.52080647803344,79.38565207167198,6.379177475372871,199.36939249460963,wheat
29,43,47,28.068299373232435,55.421229096984185,4.295442675310534,295.6880553000338,rice
39,21,88,29.2474366947164,57.09700376398143,7.156543959245813,113.70237244412388,barley
71,21,82,21.687260924120398,89.64817905365322,5.452252148691844,256.1606178138125,rice
53,92,62,22.679869684027423,58.658581031258095,6.425233846103314,319.72967968769547,rice
82,29,37,18.54064857658382,75.6232622669493,4.535766156396585,291.64602664062625,maize
91,93,49,22.24598956537561,53.154152398256805,8.654996776000456,342.61874123273424,maize
59,88,52,30.536127504379316,83.77423192587307,8.204148155244841,260.07863671579867,rice
91,35,32,31.66934522503342,57.873276402676474,6.563640579943529,243.87623262003416,rice
47,71,58,18.795491534189043,70.8884103640558,8.750542158337556,124.11572507060107,maize
91,20,96,32.982983834838215,72.28520300389893,5.925055507539595,183.01266853764577,rice
89,99,40,31.908927813610738,50.48665362204345,8.16237395751373,159.69689467524915,barley
97,85,39,20.8599351121923,57.650038096715036,4.772512994502901,126.33029860349752,barley
84,91,21,17.094316697900588,66.1082751940826,7.2155765544275,229.1509310902943,barley
99,83,51,28.407051845778504,89.55973959774511,7.299061898823769,352.9384634961074,maize
21,26,47,26.611266546857685,74.45516278142775,5.050157649710575,245.79495471499365,maize
28,61,47,33.56032896070326,86.72614664947446,8.224216409479926,100.32149849173909,barley
71,40,50,29.869397058925475,81.29927928077723,7.40030719177946,175.08571788850855,maize
56,22,97,33.517909451055175,73.14010854851871,5.540352875193188,213.12941854636767,barley
38,57,59,15.220307232937131,74.80135510344371,5.775690942676719,136.14217829738055,maize
96,34,62,24.8906399946262,67.31116223559306,7.011462297336578,187.58873074591517,rice
58,26,27,20.33578727224447,85.82101984122436,5.458851059600485,117.16576232860146,maize
33,29,78,16.27101420139811,54.66455671329198,7.202533797281198,389.4184556523275,rice
95,91,50,33.80997439319074,80.17748777319478,6.378838275331905,376.672840166764,barley
87,34,27,25.791803211344224,72.62443273639221,4.984749776297829,380.2702526983315,rice
33,79,43,15.380854587245116,87.77488735745129,4.79711685216181,294.3921268021261,wheat
83,38,64,32.4653986018353,82.42684568476719,8.938155230361946,134.69837706200985,wheat
20,24,76,18.991258490985842,68.16098640110695,5.076916352123302,200.38626074190844,wheat
85,56,54,33.41752739261044,87.03653879930664,7.118051154710159,360.68876201713243,maize
25,75,64,26.60181538786543,82.19155579384919,4.187339547659638,212.90877953904817,rice
87,33,53,30.689097499756507,74.67827205304033,7.7930095626791225,226.3507252927339,barley
66,44,28,28.471474306506465,87.1872440276421,7.059784902359024,103.13476087977203,maize
38,27,65,32.01038296832577,64.18788136671624,8.16321543208494,105.95922059081721,wheat
50,96,37,16.27806702097248,58.55943925591134,6.933597559814682,341.0396623297155,wheat
58,78,29,26.578834051696234,74.39923550437783,6.915072563550817,308.56442262428834,wheat
37,29,40,26.531242930410038,63.17278056341168,8.398809670587909,143.3613686842332,rice
89,70,99,22.363477665839145,62.06678348885477,4.842761749302568,243.6439641296491,barley
74,31,91,24.359018343262576,70.74135627288676,6.191217354180001,118.35805066898524,rice
42,30,48,17.965460486495605,79.42791384076597,5.233398724511056,371.0240180234648,rice
72,54,30,30.434935784229218,68.55158915490588,8.564613667839982,255.7472899265381,rice
59,38,24,17.040854734777426,63.990014167461666,5.945802096765145,137.86772376849706,wheat
82,85,39,17.751493850483307,76.87157762072583,7.130682586847894,169.96790483650295,wheat
64,54,51,21.48699527299513,78.36582974968046,5.456580632701652,255.91166063488063,rice
56,86,39,30.01437231119379,59.48793106795644,4.8555818048396,264.66670982739515,rice
89,89,92,25.474661543750244,51.1977359505825,5.501653678805962,283.41173458677076,rice
56,84,65,19.82823145889892,85.05509097541099,6.514913825658933,385.0208577393388,maize
69,21,51,30.804090906787927,84.35792548366489,7.128640771591254,291.6681538858204,rice
82,37,41,18.257220666960794,66.23429900571713,6.707675406674362,329.3837114258548,barley
91,47,58,33.55124229203499,58.52213099483751,4.687427769785193,109.3819777430362,wheat
73,60,44,26.2425437986416,88.533069519652,7.1838088421709045,125.69475542384461,maize
24,65,76,20.488248093732697,82.30721142861753,7.808632842192338,289.2267630206022,barley
75,27,92,27.996398525177476,51.62401488644205,4.553101212716714,130.18699196639568,barley
45,23,28,33.634774680975994,52.28606613801758,7.722408348634406,319.88333449826905,wheat
21,43,26,21.59933008759783,52.14519369684001,8.743275767272543,199.4405873178752,maize
83,76,41,26.08348998585715,71.31683012080941,5.687490913586356,342.33901562467986,maize
27,87,93,17.329374558355376,64.43678018913873,5.524097018321871,372.63949552686034,maize
60,62,69,28.731818286810203,54.188566402190716,5.125679524494139,203.2098380530951,barley
58,68,58,34.428264840951144,62.03246447462871,4.543336761607422,338.4014416224494,wheat
24,25,99,27.034573638817935,89.02798790886828,6.551158812562413,280.2107969278927,wheat
41,44,85,33.76397365100305,74.0952163164888,8.600073628029776,154.4642685474522,maize
31,48,72,20.981398446346088,59.6728757106936,5.192147628078409,176.25377056948884,rice
29,23,88,30.654866814932234,50.87468070096284,7.230422044761504,270.40713962786936,rice
64,49,90,24.07906071073041,77.02275275750674,7.7192405161474476,132.59335652867958,wheat
55,73,90,27.505383310876137,78.27867314321415,4.898398850044223,326.4047106929012,barley
35,23,47,34.05567765552649,76.40067927409682,7.948756348873088,268.5291725687715,rice
31,50,50,19.585890221973933,80.82213980911126,7.096147133876687,339.4686623439693,wheat
75,41,38,24.749162304768042,75.19812321529272,6.44937122030629,264.25845925509583,barley
80,50,29,15.42379326500797,89.29730348347672,6.990784799869489,195.53652380571708,maize
99,38,34,24.232262151305086,85.38888938401215,6.61126323538194,120.56258050111413,rice
32,41,75,15.477730111294202,83.37384700945024,5.313408260724277,199.63114473427243,barley
32,66,59,22.50806790481358,72.16039178829215,7.369466714914294,300.4079314172606,maize
97,60,21,26.24149884973417,75.80238961643403,5.973656832779337,156.92363232382894,rice
52,43,63,29.67584599227188,77.90407689585163,8.912148898084626,254.39568786545072,wheat
26,79,35,22.112574811615694,57.69543620330637,4.421779245540203,386.8151555694292,barley
30,49,80,28.49482515961275,70.37442749256124,7.602618051688039,147.25094076700665,wheat
70,51,66,22.545366123273027,50.70506192548611,5.92446626705282,297.8677815442889,maize
63,53,59,18.517362886881568,75.09690965550564,8.35729741203351,163.48688769885229,maize
88,70,89,31.09659422757495,79.737131249582,4.295076132871691,291.2864975034129,rice
60,97,44,34.903965531090236,59.92335894119883,7.412536518200815,345.00000913126445,rice
64,45,51,30.269025411787204,51.36444403585704,6.8816011907794055,397.288603815326,barley
86,83,53,15.14690454912019,68.34155180240302,8.494817226662143,162.05840043223986,maize
42,20,61,16.360335313635062,68.66517882779539,6.063735143337793,180.2509891746916,wheat
